Filename,Corrected sentence,Predicted sentence,WER from jiwer,Substitutions,Deletions,Insertions,Correct,N,Our WER,MER from jiwer,WIL from jiwer
sm04140703220.txt,eksplozija se dogodila nekoliko dana,eksplozija se dogodilo nekoliko dana,0.2,1,0,0,4,5,0.2,0.2,0.36
sm04170105145.txt,objavila je tajlandska policija prazni vlak se zabio u stražnji dio kompozicije,objavila je tajlandska policija praznik se zabio u stražnji dio kompozicije,0.181818182,1,0,1,10,11,0.181818182,0.166666667,0.242424242
sm04270402214.txt,na sjevernom i dijelu srednjeg jadrana djelomično razvedravanje,sirenama i dijelu srednjih jadrana djelomično razvedravanje,0.428571429,2,0,1,5,7,0.428571429,0.375,0.553571429
sm04170105215.txt,na suradnju u cilju dolaska do pravedne i moderne hrvatske,sranje u cilju dolaska do pravedne i moderne hrvatske,0.222222222,1,0,1,8,9,0.222222222,0.2,0.288888889
sm04140105111.txt,ujedinila je tri sindikata zaposlenih u policiji u zahtjevima,tri sindikata zaposlenih u policiji u zahtjevi,0.428571429,1,0,2,6,7,0.428571429,0.333333333,0.428571429
sm04140703216.txt,jer se kako je rekao,kako je rekao,0.666666667,0,0,2,3,3,0.666666667,0.4,0.4
sm04210402511.txt,ujutro a poslijepodne i na otvorenom moru srednjeg i južnog jadrana ponegdje valovito,ujutro a posle podne i na otvorena memoru srednjih južnog jadrana ponegde valovito,0.538461538,5,1,1,7,13,0.538461538,0.5,0.710059172
sm04310105310.txt,rekao je britanski ministar obrane džefhun dok je istodobno islamistička skupina ansaralislam ,preko je bitan ministar odbrane džef kuns dok je istodobno ista mistička skupina a sara li islam,0.647058824,6,5,0,6,17,0.647058824,0.647058824,0.823529412
sm04090703310.txt,na korisnike telefonskih usluga ,korisnike telefonskih usluga,0.333333333,0,0,1,3,3,0.333333333,0.25,0.25
sm04111204118.txt,ministri vanjskih poslova i financija,imenski poslova i finansija,0.75,2,0,1,2,4,0.75,0.6,0.8
sm04060105412.txt,tu cijenu kao i troškove boravka supruge i sina,cijenu kao i troškove boravka supruge i sina,0.125,0,0,1,8,8,0.125,0.111111111,0.111111111
sm04170105303.txt,u kojoj se usprotivio tome da se hrvate u toj državi tretira kao dijasporu,u kojoj se uspeti dio tome da se hrvati u toj državi tretira kao dijasporu,0.2,2,1,0,12,15,0.2,0.2,0.314285714
sm04250502307.txt, vidljivost deset do dvadeset kilometara ponegdje oko četiri kilometara zbog sumaglice,vidljivost 10 do 20 km po negde oko četiri kilometra zbog subotice,0.583333333,6,1,0,5,12,0.583333333,0.583333333,0.810606061
sm04120703339.txt,a od poziva na devet osam sedam do dolaska na mjesto intervencije mora proteći manje od četrdeset pet minuta,a od poziva na 987 do dolaska na mjesto intervencije mora proteći manje od 45 minuta,0.3125,2,0,3,14,16,0.3125,0.263157895,0.355263158
sm04010105191.txt, u unutrašnjosti uglavnom oblačno,unutrašnjosti uglavnom oblačno,0.333333333,0,0,1,3,3,0.333333333,0.25,0.25
sm04070105157.txt,jedanaestog studenoga prošle godine u parizu umro njihov dugogodišnji vođa jaser arafat,11 stojana prošle godine u parizu umro njihov dugogodišnji vođa jaser arafat,0.166666667,2,0,0,10,12,0.166666667,0.166666667,0.305555556
sm04120703306.txt,tijekom poslijepodneva promet kroz gorski kotar prema moru teče bez teškoća i bio je slabiji nego jutros,popodnevna promet kroz gorski kotar prema moru teče bez teškoća i bio je slabiji nego jutros,0.125,1,0,1,15,16,0.125,0.117647059,0.172794118
sm04090703330.txt,odmah nakon pada režima sadama huseina u iraku ,odmah nakon pada režima sadama huseina u iraku,0,0,0,0,8,8,0,0,0
sm04180402708.txt,promjenljiva naoblaka manja mogućnost za mjestimičnu kratkotrajnu kišu ili pljusak,ivana oblaka manje mogućnost za mesečnu kratkotrajnu kišu ili pljusak,0.4,4,0,0,6,10,0.4,0.4,0.64
sm04070105108.txt,nezadovoljni su provedbom prava,nezadovoljni su prve bombe,0.5,2,0,0,2,4,0.5,0.5,0.75
sm04300104155.txt,na kojima su izložene ptice kako bi zaštitili posjetitelje od moguće zaraze ptičjom gripom,ko ima sve izložene ptice kako bi zaštitili posjetitelja od moguće zaraze ptičja gripa,0.428571429,6,0,0,8,14,0.428571429,0.428571429,0.673469388
sm04111204126.txt,istaknuo je da bi rješavanje palestinskoga pitanja olakšalo uspostavu mira i stabilnosti ,istaknuo je da bi rešavanje i palestinskog pitanja ulepšala uspostavu mira i stabilnosti,0.307692308,3,1,0,9,13,0.307692308,0.307692308,0.480769231
sm04050204439.txt,dugogodišnja dopisnica der špigla iz beograda renate flotau,godišnja dobitnica dr špilja iz beograda renata flota u,0.777777778,6,1,0,2,9,0.777777778,0.777777778,0.944444444
sm04060105508.txt,izvještaj pomorskoga meteorološkoga centra split državnoga hidrometeorološkoga zavoda od devetnaest sati počinje upozorenjem,izveštaj pomorskog a meteorološkog centra split državnog hidrometeorološkog zavoda od 19:00 sati počinje upozorenje,0.571428571,7,1,0,6,14,0.571428571,0.571428571,0.802197802
sm04311204402.txt,u nekim talijanskim gradovima neće biti organiziranih dočeka također se poziva na darivanje,italijanskim gradovima neće biti organizirani dočeka također se poziva na darivanje,0.363636364,2,0,2,9,11,0.363636364,0.307692308,0.433566434
sm04210402509.txt,koji će poslijepodne na otvorenome moru biti pojačan ili jak,hoćemo si 12:00 na otvorenom moru biti pojačan ilija,0.666666667,5,0,1,4,9,0.666666667,0.6,0.822222222
sm04010105316.txt, papa ivan pavao drugi novu je godinu dočekao moleći se za žrtve katastrofe u aziji,papa ivan pavao drugi novu godinu dočekao moliti se za žrtve katastrofe u aziji,0.142857143,1,0,1,13,14,0.142857143,0.133333333,0.195238095
sm04101204465.txt, svečano je obilježena trinaesta obljetnica hrvatskoga ratnog zrakoplovstva,čekaj najnovije žena 13 obljetnica hrvatskog ratnog zrakoplovstva,0.625,5,0,0,3,8,0.625,0.625,0.859375
sm04230502406.txt,jugo petnaest do dvadeset pet čvorova more dva do tri na otvorenome tri do četiri vidljivost deset do dvadeset kilometara ,yugo 15 do 25 čvorova more dva do tri na otvorenom tri do četiri vidimo se 10 do 20 km,0.5,8,1,1,11,20,0.5,0.476190476,0.6975
sm04050204412.txt,oprostite izbori crtica ha er točka info,pratite izbori crtica hrt info,0.8,2,0,2,3,5,0.8,0.571428571,0.742857143
sm04070105162.txt,predsjednika izabrati između jednog od sedam kandidata,nika izabrati između jednog kod sedam kandidata,0.285714286,2,0,0,5,7,0.285714286,0.285714286,0.489795918
sm04250502306.txt,promjenljivo oblačno a ponegdje uglavnom uz obalu sjevernog jadrana moguća kiša ili pljuskovi temperatura bez veće promjene,oblačno ponegde uglavnom uz obalu sjevernog jadrana moguće kiša ili pljuskovi temperatura bez sreće promjene,0.333333333,3,0,2,12,15,0.333333333,0.294117647,0.435294118
sm04170105325.txt,u njoj je prije devet godina poginulo oko šest tisuća ljudi,prije devet godina poginulo oko 6.000 rsd,0.857142857,2,0,4,5,7,0.857142857,0.545454545,0.675324675
sm04261204126.txt,to je izjavio iako njegova vlada tek treba prihvatiti mjere ,to izjavio iako njegova vlada tek treba prihvatiti mjere,0.111111111,0,0,1,9,9,0.111111111,0.1,0.1
sm04120703219.txt,a kuće nisu ugrožene,kuće nisu ugrožene,0.333333333,0,0,1,3,3,0.333333333,0.25,0.25
sm04120703234.txt,a kako javlja novinar franspresa granatom je uništen dio zida na ulazu u zgradu,a kako javlja novinar france press sa granatom je uništen dio zida na ulazu u zgradu,0.1875,1,2,0,13,16,0.1875,0.1875,0.245535714
sm04210602202.txt,vremenska prognoza za jadran za prvih dvanaest sati jugozapadni i zapadni do kraja dana ,vremenska prognoza za jadran za prvih 12 sati jugozapadne i zapadni do kraja dana,0.142857143,2,0,0,12,14,0.142857143,0.142857143,0.265306122
sm04170105311.txt,u čestitki piše kako se velika britanija raduje nastavku bliske suradnje s predsjednikom mesićem,u čestitki piše kako se velika britanija raduje nastavku bliske su radnje iz predsjednika mesića,0.333333333,4,1,0,10,15,0.333333333,0.333333333,0.523809524
sm04140703331.txt,"da su ispitivanja lijekova strogo stručna i etički kontrolirana
",ispitivanje lijekova strogo stručna i etički kontrolira na,0.625,2,1,2,5,8,0.625,0.5,0.652777778
sm04171204127.txt,novost je djedamrazija zemlja djeda mraza predviđena je i pričaonica te toplo grudalište za najmlađe ,novosti je djeda mraz i ja zemlja djeda mraza predviđena je i pričaonica te toplo gruda lišće za najmlađe,0.368421053,3,4,0,12,19,0.368421053,0.368421053,0.494736842
sm04060105506.txt,ekipa je prošla vrlo dobre pripreme i,ekipa je došla do dobre pripreme,0.5,2,0,1,4,6,0.5,0.428571429,0.619047619
sm04010105157.txt, na okupljeno se mnoštvo spustila kristalna kugla simbol početka nove godine,nakupljen se mnoštvo spustila kristalna kugla simbol početka nove godine,0.2,1,0,1,9,10,0.2,0.181818182,0.263636364
sm04010105307.txt, dok je big ben otkucavao ponoć london je obasjao veličanstven vatromet svi okupljeni na trafalgar skveru,dok je big ben otkucalo ponoći london je obasjao veličanstveni vatromet svi okupljenih na trafalgar square,0.3125,5,0,0,11,16,0.3125,0.3125,0.52734375
sm04050204405.txt,tiskano je i četiristo tisuća brošura o izborima,tiskano i 400.000 brošura o izborima,0.5,1,0,2,5,6,0.5,0.375,0.479166667
sm04060105495.txt,badagsan,unknownvalueerror,1,1,0,0,0,1,1,1,1
sm04020204306.txt,najvažnije je da se za to vrijeme otpad,najvažnije je da se za to vrijeme otpad,0,0,0,0,8,8,0,0,0
sm04230502407.txt,"promjenljivo ili pretežito oblačno na sjevernom jadranu mjestimice kiša pljuskovi i grmljavina
",promjenjive ili pretežno oblačno na sjevernom jadranu mjesto ivica kiša pljuskovi i grmljavina,0.307692308,3,1,0,9,13,0.307692308,0.307692308,0.480769231
sm04120703251.txt,što bi državu godišnje koštalo,to bi državu godišnje koštalo,0.2,1,0,0,4,5,0.2,0.2,0.36
sm04300104143.txt,koji će novim vlasnicima donijeti znatnu imovinsku korist,novim vlasnicima donjeti znatno imovinsku korist,0.666666667,2,0,2,4,6,0.666666667,0.5,0.666666667
sm04070105186.txt,dva nula,unknownvalueerror,2,1,0,1,0,1,2,1,1
sm04140703321.txt,hrvatska lječnička komora osudila je danas članak u najnovijem broju tjednika globusa,hrvatska liječnička komora usudila je danas išla nakon najnovijem broju tjednik a globusa,0.461538462,5,1,0,7,13,0.461538462,0.461538462,0.685897436
sm04020204221.txt,osnovale su tisuću devetsto devedeset prve parlament,osnovni sud 1991 parlament,1.5,3,0,3,1,4,1.5,0.857142857,0.964285714
sm04070105196.txt,sava,sava,0,0,0,0,1,1,0,0,0
sm04060105459.txt,ne mogu zaboraviti i dječje žrtve gladi i bolesti,ne mogu zaboraviti i dječji žrtve gladi bolesti,0.25,1,0,1,7,8,0.25,0.222222222,0.319444444
sm04300104125.txt,djela mike tripala,mike tripala,0.5,0,0,1,2,2,0.5,0.333333333,0.333333333
sm04070105118.txt,inzistiraju na smanjenju,igraju na smanjenju,0.333333333,1,0,0,2,3,0.333333333,0.333333333,0.555555556
sm04300104203.txt,urednica je branka jelić,urednica branka jelić,0.333333333,0,0,1,3,3,0.333333333,0.25,0.25
sm04140703233.txt,ako pacijent ne može biti primljen u tom roku liječnik je dužan na uputnicu napisati razlog,ako pacijent ne može biti primljen u tom roku liječnik je dužan na uputnicu napisati razlog,0,0,0,0,16,16,0,0,0
sm04140105214.txt,zbog nesuradnje s haškim sudom,uradi sam,2.5,2,0,3,0,2,2.5,1,1
sm04080204430.txt,pred glavnim gradskim vratima u kotoru,predlažem gradskim vratima u kotoru,0.4,1,0,1,4,5,0.4,0.333333333,0.466666667
sm04060105440.txt,uz predviđena sučeljavanja na erteelu i novoj teve,predviđena sučeljavanja na rtl-u i novoj tv,0.428571429,2,0,1,5,7,0.428571429,0.375,0.553571429
sm04120703356.txt,tom problemu,problem,2,1,0,1,0,1,2,1,1
sm04050204424.txt,ona su se međutim temeljila na djelomičnim informacijama,oni su se međutim temelji lana djelomično informacijama,0.5,4,0,0,4,8,0.5,0.5,0.75
sm04010105363.txt, arhipelagu andamanima,arhipelagu andaman ima,0.666666667,1,1,0,1,3,0.666666667,0.666666667,0.833333333
sm04270402110.txt,"slavonski brod šest dva osam šesto dvadeset osam slavonski šamac četiri devet dva četiristo devedeset dva
",slavonski brod 6286 28 slavonski šamac 492 492,1.5,4,0,8,4,8,1.5,0.75,0.875
sm04020204214.txt,jer su devizni depoziti problem odnosa banke sa štedišama,jesu devizni depozit i problem odnosa banke stedisama,0.75,5,0,1,3,8,0.75,0.666666667,0.875
sm04270402217.txt,umjerena do pojačana bura,nado pojačane bura,1,2,0,1,1,3,1,0.75,0.916666667
sm04171204122.txt,četiri sindikalne središnjice odlučile su ne sudjelovati u radu gospodarsko socijalnog vijeća dok vlada sporni ugovor ne otkaže,četiri sindikalne svevišnji se odlučili su ne sudjelovati u radu gospodarskog socijalnog vijeća dok vlada sporni ugovor ne otkaz,0.263157895,4,1,0,14,19,0.263157895,0.263157895,0.426900585
sm04300104233.txt,postavljeno je duž cesta koje vode,postavljeno je dušice ste koje vode,0.333333333,2,0,0,4,6,0.333333333,0.333333333,0.555555556
sm04120703201.txt,na glavnoj državnoj prometnici karlovac slunj promet je pojačan u oba smjera,na glavnoj državnoj promet nisi karlovac slunj promet je pojačan u oba smjera,0.153846154,1,1,0,11,13,0.153846154,0.153846154,0.224358974
sm04010105187.txt, vjeruje se,biraju se,0.5,1,0,0,1,2,0.5,0.5,0.75
sm04020204236.txt,kojem će se o tome dostaviti posebno izvješće,ko će se o tome dostaviti posebno izvješće,0.125,1,0,0,7,8,0.125,0.125,0.234375
sm04241204419.txt,možda je razlog manjem trošenju i veliki val poskupljenja najavljen za početak slijedeće godine ,možda razlog manjim trošenju i veliki val poskupljenja najavljen za početak sljedeće godine,0.230769231,2,0,1,11,13,0.230769231,0.214285714,0.335164835
sm04111204128.txt,rekao je nakon povratka iz brisela,rekao je nakon povratka iz brisela,0,0,0,0,6,6,0,0,0
sm04101204425.txt, to je priznanje doktoru tuđmanu u povodu pete godišnjice njegove smrti dodijelila udruga branitelja,te priznanje doktoru tuđmanu upalu dupeta godišnjice njegove smrti dodelila udruga branitelja,0.5,4,0,2,8,12,0.5,0.428571429,0.619047619
sm04111204114.txt,koje se ne smatraju normalnim interesom turista,se ne smatraju normalnim interesom turista,0.166666667,0,0,1,6,6,0.166666667,0.142857143,0.142857143
sm04111204139.txt,venezuelu je u posljednje vrijeme pogodilo nekoliko žestokih oluja i u protekla se dva mjeseca ,deluje u posljednje vrijeme pogodilo nekoliko žestokih oluja i u protekla se dva mjeseca,0.142857143,1,0,1,13,14,0.142857143,0.133333333,0.195238095
sm04060105427.txt,na božićnom primanju srpskoga narodnog vijeća,božićnom primanju srpskoga narodnog vijeća,0.2,0,0,1,5,5,0.2,0.166666667,0.166666667
sm04161204403.txt,tegobe su moguće i kod kroničnih srčanih i plućnih bolesnika te reumatičara,obe su moguće i kod kroničnog srčanih i plućnih bolesnika te reumaticara,0.25,3,0,0,9,12,0.25,0.25,0.4375
sm04260502102.txt,u dalmaciji i istočnoj slavoniji uglavnom sunčano i u ostalim se predjelima očekuje djelomice kidanja naoblake ali još ponegdje može biti kratkotrajne kiše ili pljuskova,u dalmaciji i istočnoj slavoniji uglavnom sunčano i u ostalim se predelima očekuje dijelovi za skidanje naoblake ali još ponegde može biti kratkotrajna kiša ili pljuskova,0.269230769,6,1,0,19,26,0.269230769,0.269230769,0.444615385
sm04140703241.txt,ističe direktorica hazezeoa,ističe direktorica hzzo,0.333333333,1,0,0,2,3,0.333333333,0.333333333,0.555555556
sm04060105403.txt,prostate,ostat,1,1,0,0,0,1,1,1,1
sm04230502408.txt,"najprije na sjevernom jadranu a navečer uz obalu okrenuti na slabu samo ponegdje umjerenu buru
",najprije na sjevernom jadranu a na večeru uz obalu krenuti na svadbu samo ponegde umjereno boru,0.4375,6,1,0,9,16,0.4375,0.4375,0.6625
sm04101204406.txt, koje će slovenski premijer janez janša,koji se slovenski premijer janez janša,0.333333333,2,0,0,4,6,0.333333333,0.333333333,0.555555556
sm04111204122.txt,gospodarske i društvene reforme u arapsko muslimanskim zemljama,gospodarske i društvene reforme u erotskom muslimanskim zemljama,0.125,1,0,0,7,8,0.125,0.125,0.234375
sm04170105130.txt,popust je četrdeset posto za povratnu kartu do zagreba ili stubičkih toplica i natrag a vrijedi od devetnaestoga do dvadeset i prvoga siječnja,popust je 40% za povratnu kartu do zagreba ili stubičke toplice i natrag a vrijedi od 19 do 21 siječanj,0.45,6,0,3,14,20,0.45,0.391304348,0.573913043
sm04170105334.txt,"a tristo osamdeset
",a380,3,1,0,2,0,1,3,1,1
sm04261204105.txt,prema službenim indijskim izvorima u obalnom području te zemlje u naletu plimnoga vala,na službenim indijskim izvorima u obalom području koje zemlje u naletu plinova vala,0.307692308,4,0,0,9,13,0.307692308,0.307692308,0.520710059
sm04101204502.txt, zadrže veći dio dana,zadrži veći dio dana,0.25,1,0,0,3,4,0.25,0.25,0.4375
sm04060402606.txt, vidljivost od deset do dvadeset kilometara,vidljivost od 10 do 20 km,0.5,3,0,0,3,6,0.5,0.5,0.75
sm04300104103.txt,na brdu kod kranja sastanak predsjednika vlada zemalja kvadri,brdo kod kranja sastanak predsednika vlada zemalja kvadri,0.375,2,0,1,6,8,0.375,0.333333333,0.5
sm04080204419.txt,stotinjak gradova sjeverne italije danas je bez automobila,stotinjak gradova sjeverne italije danas je bez automobila,0,0,0,0,8,8,0,0,0
sm04010105182.txt, izjavio je da su mladi ljudi upali u smrtonosnu klopku,izjavio je da su mladi ljudi upali u smrtonosnu klopku,0,0,0,0,10,10,0,0,0
sm04120703274.txt,predsjednik republike stjepan mesić poslao je danas brzojav sućuti povodom smrti akademika ive petrinovića,predsednik republike stjepan mesić poslao je danas brzojava sućuti u povodu smrti akademika ive petrinović,0.333333333,4,1,0,10,15,0.333333333,0.333333333,0.523809524
sm04241204444.txt,mjestimice vrlo jako jugo more umjereno valovito i valovito,jesi mi se broj jako dugo more umjereno valovito ivanovi to,0.636363636,5,2,0,4,11,0.636363636,0.636363636,0.838383838
sm04120703353.txt,koje je nedjelotvorno i nekorisno,ene delotvorno i ne korisno,1,5,0,0,0,5,1,1,1
sm04180402702.txt,plitka dolina nad jadranom polako se popunjava,slika dolina radi jadranom polako se popunjava,0.285714286,2,0,0,5,7,0.285714286,0.285714286,0.489795918
sm04140703343.txt,nad jadranom se sa sjevera pruža anticiklonalni greben,jedino nam se sa sjevera pruža anticiklona mi greben,0.444444444,3,1,0,5,9,0.444444444,0.444444444,0.652777778
sm04241204426.txt,nakon što je protiv nje podignuta kaznena prijava za zlouporabu položaja i ovlasti ,nego što je protiv nije podignuta kaznena prijava za zloupotrebu položaja i ovlasti,0.230769231,3,0,0,10,13,0.230769231,0.230769231,0.408284024
sm04140703349.txt,na otvorenom dijelu južnog i srednjeg jadrana tri do četiri,prenom dijelu južnog i srednjeg jadrana tri do četiri,0.222222222,1,0,1,8,9,0.222222222,0.2,0.288888889
sm04101204402.txt,"upozorava se na primjerenu zaštitu od hladnoće i magle ujutro osobito srčane bolesnike i astmatičare
",upozorava se na primjer u zaštitu od hladnoće i magle ujutro osobito srčane bolesnike i asmatičare,0.1875,2,1,0,13,16,0.1875,0.1875,0.295833333
sm04311204431.txt,a za vožnju pod utjecajem droge vrijedit će nulta stopa,za vožnju pod uticajem droge vrijedi će nulta stopa,0.333333333,2,0,1,7,9,0.333333333,0.3,0.455555556
sm04010105207.txt, djevojčica je rođena mjesec dana prije roka u šumi,devojčica je rođena mjesec dana prije roka u šumi,0.111111111,1,0,0,8,9,0.111111111,0.111111111,0.209876543
sm04120703106.txt, na ulazu na autocestu na gornjoj ploči rade četiri naplatne kućice te nema zastoja i čekanja,na ulazu na autocestu u gornjoj ploči rade četiri naplatne kućice te nema zastoja i čekanja,0.0625,1,0,0,15,16,0.0625,0.0625,0.12109375
sm04090402412.txt,na sjevernome i dijelu srednjeg jadrana na početku umjerena do jaka bura,na sjevernom dijelu srednjeg jadrana na početku umjereno do jaka bura,0.272727273,2,0,1,9,11,0.272727273,0.25,0.386363636
sm04170105252.txt,i prognoza za sljedećih dvanaest sati uglavnom vedro porast naoblake ,i prognoza za sljedećih 12 sati uglavnom vedro porezna oblake,0.3,3,0,0,7,10,0.3,0.3,0.51
sm04080402409.txt,pretežito oblačno s kišom mjestimice,pretraži to oblačno sa kišom jesti mice,0.714285714,3,2,0,2,7,0.714285714,0.714285714,0.885714286
sm04140703317.txt,"a tužitelj iz bolđana
",tužitelj iz bolzana,0.666666667,1,0,1,2,3,0.666666667,0.5,0.666666667
sm04060105525.txt,pretežito vedro sa slabim na otvorenome moru južnoga i dijelu srednjega jadrana,vedro sa slabim na otvorenom moru južno ga idilu srednjega jadran,0.545454545,5,0,1,6,11,0.545454545,0.5,0.727272727
sm04311204432.txt,za količinu alkohola od nula cijelih pet do nula cijelih sedamdeset i devet promila ,za količinu alkohola odnosili pet donosili 79 promila,1.125,3,0,6,5,8,1.125,0.642857143,0.776785714
sm04120703267.txt,granđinovom ulicom u šašinovcu,građin ovom ulicom bušači novcu,0.8,3,1,0,1,5,0.8,0.8,0.95
sm04080204420.txt,akcija je uvedena u sklopu mjera za smanjenje onečišćenja zraka,akcije uvedena u sklopu mjera za smanjenje onečišćenja zraka,0.222222222,1,0,1,8,9,0.222222222,0.2,0.288888889
sm04241204427.txt,odlučivat će na sjednici sazvanoj za slijedeći utorak,odlučivanje na sjednice i saznali za sjedeći utorak,0.75,6,0,0,2,8,0.75,0.75,0.9375
sm04310105308.txt,pri izgradnji tunela na vrijeme pa im se osporava poseban bonus od četrdeset pet milijuna kuna ,izgradnja tunela na vrijeme taj se usporava poseban bonus od 45 milijuna kn,0.615384615,5,0,3,8,13,0.615384615,0.5,0.692307692
sm04070105188.txt,terezino polje minus dva osam šest,napolje minus 286,1.666666667,2,0,3,1,3,1.666666667,0.833333333,0.944444444
sm04310105210.txt,vulkan etna na siciliji rano je ujutro počeo je izbacivati pepeo kilometar u visinu iz kratera na vrhu vulkanske planine ,vulkan etna na siciliji rano ujutro počeo izbacivati pepeo kilometar sinu iz kratera na vrhu vulkanske planine,0.235294118,1,0,3,16,17,0.235294118,0.2,0.247058824
sm04120703137.txt, pisanje indipendenta vjerojatno će izazvati nove neugodnosti vladi,pisanje independent a vjerojatno će izazvati novi neugodnosti vlad,0.444444444,3,1,0,5,9,0.444444444,0.444444444,0.652777778
sm04300104344.txt,danas nisu potpisali predstavnici demokratske stranke,danas nisu potpisali predstavnici demokratske stranke,0,0,0,0,6,6,0,0,0
sm04070105170.txt,da će izbor novog palestinskog predsjednika označiti i ponovni početak mirovnih pregovora između izraelaca i palestinaca,izborna opel istinsku predsjednika označiti i ponovni početak mirovnih pregovora između izraela i palestine,0.5,5,0,2,9,14,0.5,0.4375,0.638392857
sm04161204406.txt,prema njegovim riječima pristup hrvatske uniji,prema njegovim rečima pristup hrvatske unije,0.333333333,2,0,0,4,6,0.333333333,0.333333333,0.555555556
sm04311202404.txt, poslijepodne vjetar slabiji osjetno hladnije nego danas osobito u unutrašnjosti s temperaturom između minus tri ,posle podne vjetar slabiji osetno hladnije nego danas osobito u unutrašnjosti sa temperaturom između minus tri,0.25,3,1,0,12,16,0.25,0.25,0.4
sm04010105313.txt, nisu niti održale,nisu niti održale,0,0,0,0,3,3,0,0,0
sm04010105215.txt, a istodobno su za četiri posto veće kazne za prometne prekršaje,a istodobno su za 4% veće kazne za prometni prekršaj,0.4,3,0,1,7,10,0.4,0.363636364,0.554545455
sm04300104177.txt,tonska realizacija tomislav škrgulja,kajsija tom za škrgulja,0.75,3,0,0,1,4,0.75,0.75,0.9375
sm04070105211.txt,četvorica vojnika troje civila i jedan pobunjenik,četvorica vojnika troje civila jedan pobunjenik,0.166666667,0,0,1,6,6,0.166666667,0.142857143,0.142857143
sm04050204415.txt,ustvrdio je u nedavno objavljenoj knjizi o hrvatskobošnjačkom sukobu u središnjoj bosni,u stvari bio je u nedelju objavljene knjizi u hrvatskoj bošnjačkom sukob u središnjoj bosni,0.6,6,3,0,6,15,0.6,0.6,0.8
sm04140703247.txt,ističe ljubica đukanović,ljubica đukanović,0.5,0,0,1,2,2,0.5,0.333333333,0.333333333
sm04010105212.txt, a neki su otoci vrlo blizu sumatre i epicentra potresa,a neki su otoci vrlo blizu sumatra i epicentra potresa,0.1,1,0,0,9,10,0.1,0.1,0.19
sm04010105116.txt, i klapa subrenum ,i kompasu bre jednom,0.75,2,1,0,1,4,0.75,0.75,0.916666667
sm04120703133.txt,britanski premijer toni bler suočen je s novim optužbama da je obmanjivao javnost o iraku ,britanski premijer tony blair suočenje s novim optužbama da je obmanjivanje javnost u iraku,0.428571429,5,0,1,9,14,0.428571429,0.4,0.614285714
sm04311204420.txt,premijera vojislava koštunice ministra vanjskih poslova srbije i crne gore vuka draškovića,premijera vojislava kostunice ministar vanjskih poslova srbije i crne gore vuka draškovića,0.166666667,2,0,0,10,12,0.166666667,0.166666667,0.305555556
sm04140105109.txt,u unutrašnjosti promjenjivo a u lici i istočnim predjelima moguć slab snijeg,unutrašnjost i promjenjive a ulici i istočni predivna moguće slab snijeg,0.727272727,7,0,1,4,11,0.727272727,0.666666667,0.878787879
sm04140703306.txt,koji se tijekom trodnevnog posjeta beogradu sastao s nekoliko tamošnjih dužnosnika,tijekom trodnevnog poseta beogradu sastavak nekoliko ta moćnih dužnosnik a,0.9,6,1,2,3,10,0.9,0.75,0.918181818
sm04170105104.txt, uoči izbora u iraku sve više mrtvih u napadima pobunjenika,uči izbora u iraku sve više mrtvih u napadima pobunjenika,0.1,1,0,0,9,10,0.1,0.1,0.19
sm04060602203.txt,"vremenska prognoza za jadran za prvih dvanaest sati jugo petnaest do dvadeset pet čvorova ponegdje na otvorenom do trideset pet oslabjet će i okrenuti na jugozapadnjak
",vremenska prognoza za jadran za prvih 12 sati yugo 15 25 čvorova po negdje na otvorenom do 35 posle biće i okrenuti na jugozapadnoj,0.541666667,11,0,2,13,24,0.541666667,0.5,0.729166667
sm04140105121.txt,od početka akcije u iraku u ožujku dvije tisuće treće,početka akcije u iraku u ožujku 2003,0.571428571,1,0,3,6,7,0.571428571,0.4,0.485714286
sm04120703249.txt,ružinski je predstavio prijedlog decea,ženske predstavio prijedlog dece,0.75,2,0,1,2,4,0.75,0.6,0.8
sm04101204409.txt, a na kojima će se odlučivati o početku pregovora s hrvatskom,a na kojima će se odlučivati o početku pregovora sa hrvatskom,0.090909091,1,0,0,10,11,0.090909091,0.090909091,0.173553719
sm04070105139.txt,i tajland gdje je poginulo pet tisuća,island je poginulo 5.000,1.25,2,0,3,2,4,1.25,0.714285714,0.857142857
sm04120703248.txt,i znanstvenika treba puno više ulagati u njihovo školovanje i znanost,i znanstvenika treba puno više ulagati u njihovo školovanje i znanost,0,0,0,0,11,11,0,0,0
sm04251202306.txt,na jadranu u subotu umjereno i jako jugo a u nedjelju na sjevernom dijelu bura,na jadranu u subotu umjereno i jako yugo-a u nedelju na sjevernom dijelu bojan,0.285714286,3,0,1,11,14,0.285714286,0.266666667,0.423809524
sm04270402206.txt,vremenska prognoza za jadran za prvih dvanaest sati,vremenska prognoza za jadran za prvih 12 sati,0.125,1,0,0,7,8,0.125,0.125,0.234375
sm04070105150.txt,pozivajući stanovnike tog područja,stanovnika to područje,1.333333333,3,0,1,0,3,1.333333333,1,1
sm04140703250.txt,učenik zagrebačke petnaeste gimnazije,učenik zagrebačke 15 gimnazije,0.25,1,0,0,3,4,0.25,0.25,0.4375
sm04101204413.txt, i važnost ne gube,i važnost ne gubi,0.25,1,0,0,3,4,0.25,0.25,0.4375
